CaseOrder,tenure
9305,71.50974
8903,39.83368
1097,16.99923183
8058,44.79567
9482,66.82161
2464,17.84058
8290,68.47117
1789,2.095488213
251,1.583394702
9927,49.07033
6192,67.85251
9651,66.37555
193,2.964559883
821,11.78880203
9628,62.12984
5715,63.05421
7196,54.26701
5716,54.78051
4401,10.35635
9291,68.07527
5389,54.03025
4167,5.606293
4952,10.17149
2688,22.12945
4391,1.925345
5861,48.44746
5982,57.91581
4928,3.179833
6736,46.95877
2608,6.663036
7467,64.15093
239,12.84490034
4016,2.866331
9263,62.20437
2978,11.17999
5713,47.6364
9857,64.8854
5474,51.55857
946,14.63294721
8252,70.4936
7682,58.34647
5098,62.61777
6806,38.6818
5804,66.99754
3553,4.740006
9970,47.32195
3361,15.65432
8250,69.68937
2411,3.978662
4508,5.113589
8463,65.05265
3983,14.14568
147,3.180102025
6649,60.29534
2295,6.981941
2254,3.374565
3612,9.349363
5354,56.83549
1737,14.10031907
7916,58.06953
7660,38.8517
115,13.12190056
8861,50.55452
5650,71.71986
9845,66.60166
499,16.88097916
7823,71.91339
721,2.904448825
7259,61.82628
8844,69.5048
5731,54.01225
3090,20.74516
7227,52.3021
7307,48.39095
6509,58.65834
597,13.70230727
9093,62.83227
6096,66.94572
6054,48.02057
5165,70.59531
1648,9.958831629
8168,46.12924
6921,55.18855
2701,8.436679
8204,57.04063
1701,14.28406007
8944,63.43387
5405,68.83942
7220,66.84316
7503,63.52166
2943,13.19046
6302,60.59761
87,4.650578623
2309,2.130946
2678,12.14453
8217,44.40526
7730,66.63268
2595,6.24751
5885,57.18854
1030,6.339774346
137,6.365998533
6832,62.21509
7815,51.74735
2855,4.424083
4410,8.671709
1201,1.784103787
4718,5.793869
9518,54.89306
6595,59.28535
567,2.685677496
7329,56.26118
5431,67.39149
3928,4.422442
6056,70.04054
7590,58.2249
7123,48.99429
6573,58.29773
6536,56.7448
8914,69.01117
8276,71.15596
2331,3.99954
3516,4.444135
2188,7.675218
196,3.226996711
7258,62.5497
5667,65.32463
5060,62.43987
803,14.60526414
8849,64.56029
9929,36.50778
2069,2.402087
9083,61.27781
8745,64.5472
645,4.483251529
9375,55.63584
5104,58.51566
5461,57.76017
1638,6.955766017
121,22.37815032
2982,2.251237
5070,70.38153
3075,1.689999
8928,59.29358
3279,16.7247
2136,7.658218
8942,69.44504
4971,2.348386
6196,56.97688
135,9.482919033
7732,46.98814
5325,47.1075
9641,67.26893
6161,60.78156
2560,22.31932
63,7.960490246
1359,7.819783852
6726,64.64603
2468,11.61284
680,19.50833872
6798,59.6738
742,15.70393958
5308,56.47713
7628,56.01076
3642,3.636783
445,17.06899012
8141,60.77973
3259,8.099865
4664,10.76731
1874,2.384942381
6367,57.18666
2597,10.02603
1718,6.215774391
2913,10.48284
2844,27.0293
4028,14.17125
5489,53.46837
8635,70.9092
8038,69.22859
9233,61.52908
490,1.634394387
494,15.56741347
691,23.02862012
3822,9.932123
603,5.822867455
1912,6.775594861
1015,11.42508906
6157,63.99841
1994,3.99171522
5770,54.76926
3758,5.095356
2367,1.582585
5284,65.36022
4371,4.030411
6884,69.26448
7012,66.62886
1362,4.089115347
8462,68.45528
1527,12.94334524
1328,5.696461819
8508,68.87713
9032,64.60077
1552,5.836790126
7770,62.03084
9909,64.34378
1338,7.195810535
3902,13.72584
3011,6.548905
5042,64.30623
8826,67.10773
2251,4.674085
6534,60.10344
5040,70.79968
2347,8.487326
9283,56.20288
5486,62.5003
2785,3.474901
5120,69.86769
7551,69.97129
5556,71.9076
5600,59.60867
7631,68.526
151,5.562130367
2805,3.469341
5875,64.60644
2087,12.12823
3752,20.7012
5613,66.00869
2260,12.85929
4018,7.235576
6114,67.49275
6059,65.18605
2425,3.664542
8035,58.08347
3857,21.42092
860,2.284207057
8171,69.61652
7592,61.173
8098,47.16189
7321,71.27541
8564,49.11866
4740,3.407577
8595,67.10152
4463,1.871066
5529,68.85746
1365,2.876901531
1780,23.68987753
9222,70.50786
4786,12.9557
6335,69.69884
1819,3.024806192
7800,64.54829
4938,12.27603
2705,1.717359
5286,65.74132
176,12.64742067
7482,67.26256
2094,3.744207
8751,42.04904
3492,11.4264
1921,5.037146238
83,19.45250317
817,4.986528165
8602,59.16197
7355,45.91201
4397,1.15025
9182,52.79539
5569,65.33504
284,11.58276897
4121,11.72569
7481,56.08228
610,4.440328327
2916,17.53363
1814,12.70583343
1272,9.94963312
5925,52.89423
9596,54.41975
2995,2.847117
7110,59.33894
8614,52.25168
7357,69.50693
2643,15.81095
6554,50.02343
4509,10.88666
2306,6.324505
6503,68.55374
6261,69.15975
4196,23.38469
5563,38.71974
4841,9.187823
4656,8.512387
8148,43.51853
4169,6.941165
3850,12.674
9848,66.15837
8402,71.7825
5254,67.55257
7885,51.08011
5534,69.78436
2415,15.98627
3555,6.933201
4692,8.675197
4499,1.655301
2196,2.201845
5046,69.26833
2601,12.359
1519,6.910330858
4765,3.770144
4315,3.23817
3367,5.810607
6066,61.76772
6583,64.31709
2634,6.554584
7338,56.81197
5634,46.30619
9169,55.70433
8790,50.49273
2435,12.0068
8278,71.67868
6759,53.77195
6612,70.91142
4521,3.77596
5588,60.34933
3546,10.78369
5966,66.69393
5993,36.05308
8806,69.12212
5532,58.64675
5445,57.74783
518,7.226076469
6111,67.15389
6865,61.13547
7961,45.75966
1416,3.688657724
4665,2.284566
4457,9.131577
2762,2.210399
4856,15.1631
128,10.05306287
3475,6.460792
7970,61.08796
4311,14.69884
2439,5.620998
3766,16.69091
6877,58.19535
5897,56.28159
5841,61.82935
8843,55.68741
9771,68.90291
1474,10.44223446
4822,1.116305
6916,70.24155
3561,11.32383
3952,8.770703
50,11.56938439
5438,65.44764
9898,67.17715
888,9.195415365
2617,29.95876
517,1.557206083
3169,22.60375
2950,15.38202
1425,16.96762986
140,11.71637124
1925,10.4843853
2379,2.992589
3198,11.93299
5132,67.94243
113,3.174571918
4560,21.07565
4596,6.905799
7998,68.67656
3251,5.929212
4691,6.264945
8116,57.16367
7768,54.55234
4547,17.95045
7085,63.43629
3278,2.049307
7543,49.61348
6594,71.60143
4069,13.14021
4409,5.436971
8645,41.88419
8589,70.90919
7385,71.11595
3223,13.31462
8211,57.692
452,3.470685398
3732,19.91179
8954,46.41634
4987,8.599092
3664,9.321719
2764,13.09427
659,11.24483017
7679,64.88531
7677,71.81426
4621,9.517342
1000,1.819217843
390,16.26037537
3408,7.756546
1477,16.37167434
2241,4.905018
2387,2.096411
9140,68.10981
993,11.76491612
4998,8.330395
3923,8.931572
2973,10.29318
3387,10.90461
7886,53.79471
8813,60.99965
4770,6.033703
1294,4.269258862
1825,3.999140345
2874,6.895966
4174,10.31681
2536,3.680185
9133,68.09161
1908,1.512791057
43,3.924254455
9492,42.74753
369,13.59137366
1152,9.716052195
7753,64.57182
6359,69.32269
5913,40.13259
6508,51.43223
7526,42.01051
4161,2.735806
4288,9.688409
7776,41.93
6715,60.19517
175,7.34059599
1904,3.56722345
1100,13.76430574
8115,53.79108
3409,14.17544
1539,8.447638937
2293,3.197618
9301,69.00321
1364,4.55454522
7189,58.13955
6628,51.54386
5261,57.63594
6816,70.60744
9462,51.83082
681,7.320050181
9316,67.01405
9299,47.77384
3665,4.561449
1662,12.23362353
509,1.534192133
167,8.4944392
5498,49.30275
8300,57.527
1007,5.688867768
9740,41.98389
1915,2.811977672
3495,16.49093
9634,71.62561
9751,68.08277
6445,55.67304
4991,15.59169
2537,16.82081
1105,15.40849216
3876,7.623523
7524,60.45679
1753,13.84769517
5311,64.13229
7297,59.53825
2917,11.9781
8975,60.91995
5755,66.60766
153,5.905906389
7691,69.33555
5680,54.71778
3908,2.970609
9136,58.96026
2553,7.990345
2774,12.01983
6099,69.87194
3552,9.49793
3723,4.473582
9871,54.02641
521,20.43854626
8034,54.06378
4539,14.54834
6779,58.6244
1823,14.74280934
4087,2.779089
6149,55.40938
8743,60.21411
9473,51.51251
7742,57.69575
310,4.030250374
7721,54.16378
8223,55.44991
8657,63.57829
3600,5.760318
3623,15.37783
3812,21.97517
3451,4.165508
4592,4.490588
206,17.72593456
9841,67.69557
1136,8.721905501
9385,65.01223
2750,11.38275
3614,2.368597
306,3.834727471
1850,11.59782994
7670,57.89761
1989,1.277136149
3241,3.209982
2799,6.853152
4516,8.387889
5631,60.15898
9373,37.23531
3110,6.725815
4940,1.556533
4060,4.825693
1988,4.30774917
7158,53.06217
8875,63.53539
6614,65.36263
384,17.6210362
5635,66.7449
4308,19.9534
3389,14.08217
3157,3.41763
9996,68.19713
2728,7.650642
6334,53.06256
9900,71.54108
8752,62.71718
8303,69.16679
6038,36.44011
3833,9.724026
8918,42.07751
4777,25.68013
4277,5.493065
254,4.135827839
7896,53.61209
9591,58.53165
7289,61.35337
279,5.104873611
3253,3.695049
2481,16.04377
290,12.75609778
6087,56.7924
3076,7.899007
8124,64.07652
7599,71.36862
6404,47.98376
5090,70.42389
7284,55.69275
9718,63.03261
8403,43.93445
6122,53.66326
7755,68.69674
271,2.009542213
6010,64.81359
4571,8.380626
9117,62.39405
9804,63.4564
2972,1.450219
6194,62.39033
8769,62.1578
4208,11.66425
3219,9.556572
1392,15.15825465
3976,3.430472
4317,15.10612
7960,48.98259
7345,43.8884
7449,67.65143
84,14.34766616
874,1.656338685
9606,60.4105
7636,36.82387
4558,18.44435
4501,7.521969
4648,9.74066
2039,6.204958
9695,43.19701
6910,57.53786
2451,1.805094
3955,8.525122
2330,4.527648
9125,59.61692
7045,41.63772
5043,65.90363
9365,67.13803
4747,23.59578
9368,38.07335
9403,61.59036
6492,71.30636
6638,45.55911
7226,69.96882
2402,4.323297
5521,62.85596
1217,10.08463748
8696,50.77278
6021,68.19039
6866,68.36063
1065,8.938308825
3787,11.69762
4411,13.84934
6860,52.13448
6761,71.21301
5524,62.01898
5997,67.27106
8834,63.9264
5889,62.94907
2162,7.117565
3009,5.787415
1106,13.46926706
6655,63.61158
693,18.92157073
9958,71.71958
4957,6.383328
6598,70.83916
8481,52.26662
4370,16.60351
2766,6.246939
3930,7.778058
7135,63.80215
8736,71.12849
7531,62.11655
7529,45.12504
629,3.905351198
2452,5.886238
6240,55.66379
7013,54.53805
3825,6.192078
8978,46.15653
2653,4.812563
9108,68.1959
3744,13.02429
2177,12.43721
9907,66.88131
9264,50.97885
3319,2.138986
6344,62.87291
2788,20.22924
4106,27.47595
6356,42.64008
1677,1.019306038
3948,13.25185
4445,9.05217
2937,32.97693
9006,67.11209
7767,50.27485
5723,51.48861
7442,64.91269
2504,19.14656
8483,50.44094
2370,7.400769
4968,2.397122
5884,65.54969
2218,12.63822
5848,47.83008
2219,13.14986
3327,1.786765
6734,63.17834
3584,16.03441
9825,51.9989
3620,3.02742
7708,61.67106
6433,71.77038
3116,17.15829
86,2.358129018
5974,63.43072
2802,8.316193
3672,3.911083
3668,4.674127
9795,70.65475
5159,68.76541
5726,53.12753
4591,17.38432
2020,5.111408
7832,47.81985
2526,18.96848
8287,71.44569
9207,56.96287
3213,1.832601
520,7.228526307
5367,62.10157
6763,58.3075
2896,12.89076
245,4.98152586
5931,58.25985
4715,15.37459
9568,49.24329
3426,5.685414
6932,62.94622
6721,66.60855
7411,49.99506
6178,65.9038
7251,69.1503
5510,57.37827
2002,1.229945
886,9.595456517
870,3.11643578
9689,67.9711
5721,69.15481
357,5.388165017
9908,44.54138
5452,65.04596
8194,55.72308
6439,61.67482
7705,61.0006
1276,6.818705821
1891,9.727742106
8687,59.1268
6569,55.72148
9624,68.03324
3564,5.001663
5788,44.02354
4959,10.70911
1547,16.68190528
2381,16.68618
3824,12.13947
3233,4.527649
8400,62.23314
3307,4.189207
493,6.935335786
3500,7.349571
6665,56.61898
1117,1.291871699
5638,56.79909
8775,56.37573
6147,49.40477
9868,54.37964
8776,39.42138
6708,57.51601
9949,64.41859
7966,39.52545
3646,18.21715
2501,3.627104
5678,70.41492
5242,48.92152
6519,47.32828
2784,18.94429
6159,68.96601
3810,2.942297
9429,59.1561
9525,67.67761
8600,65.34077
1697,2.613920398
5686,61.94735
8368,54.63591
5940,44.75355
2053,2.051657
1777,21.61213506
6561,52.36353
3314,10.88204
4782,11.21881
8539,68.6504
6782,67.5234
1593,11.07800251
1724,2.661310881
216,15.94935291
6327,71.36043
8257,52.87464
491,2.012075635
9134,66.67389
3484,7.833185
5103,61.62341
5188,69.15198
3432,5.387532
9199,52.99707
7711,67.71776
5514,55.0447
26,4.157658837
3513,13.9749
2410,15.41637
3271,8.692007
5210,70.70127
8712,50.69797
1553,2.965166415
9198,67.71954
8622,64.25691
3872,9.548023
3403,3.545553
4530,5.260996
980,3.950587999
2656,16.7433
1848,14.26734448
7965,63.78532
8241,50.14744
7146,62.82563
7300,63.43312
5722,54.67054
516,13.17859958
8746,51.92063
8298,61.91553
1103,9.2766412
3277,1.190018
7218,49.6365
7390,66.72374
9078,64.71742
8338,66.02069
3997,26.06474
195,3.892407013
4712,6.027061
644,1.042140757
9090,60.96083
3286,16.5488
3117,23.77384
6477,60.4218
3576,4.10653
9024,48.84821
4321,1.11588
9993,56.47233
2208,11.90634
4553,3.367303
7317,49.92224
3719,3.079288
973,2.258852671
4580,3.147832
720,6.636312277
9018,67.84553
6156,57.1124
9431,69.70761
3897,8.386574
2804,5.000016
2567,7.437784
4026,14.91488
6199,63.08784
33,4.727388465
8308,55.67421
8832,50.71608
9819,61.30199
4064,19.46465
8949,71.35403
5541,60.83302
1698,11.29271486
2793,4.833414
2223,13.31739
5819,67.90183
9663,41.11114
3765,4.610249
3867,14.8386
6422,67.86743
9400,61.27483
8939,69.82128
6672,46.22292
7979,60.96912
3759,9.231083
9775,46.04312
3228,15.53401
7803,55.505
3924,2.567035
3905,7.495947
2278,17.66747
6811,55.01782
1402,12.71183755
740,1.650263525
4267,3.381603
9862,51.85047
7353,66.86351
7519,52.74302
3852,14.26858
8632,62.78671
2662,10.0496
6505,63.5876
9800,54.4197
675,3.525858481
7106,44.13783
6361,46.37208
3842,9.742042
1816,15.12645563
9490,58.5608
9839,68.65572
9202,71.48476
4654,5.464636
8693,51.98225
2101,5.459489
7712,67.70719
1674,6.549842666
2102,6.363764
4214,7.610924
6959,42.31348
1549,12.77495667
9551,64.67477
3324,1.683285
9584,62.35684
356,14.66914461
5185,53.96248
1462,3.724597242
7625,62.13301
9386,50.27926
3221,7.035161
940,1.276890621
5148,54.09422
5924,61.83914
7884,63.58391
1752,3.319853958
9469,54.74318
7598,62.47012
1773,2.693860703
1197,6.695029374
1879,7.19812868
2669,16.4299
3172,9.705314
2017,3.151239
2006,1.293553
8273,55.15571
3894,3.657847
9992,55.49816
3238,7.494128
4425,1.970645
4745,17.88722
2079,26.27061
5220,69.28716
397,4.221959275
2789,6.487048
8878,46.55186
8639,49.26867
4073,11.37064
5575,62.20987
8370,45.88967
9508,48.31275
5356,54.07152
7234,61.97804
9484,67.74157
6821,51.42373
1520,15.54691331
8197,60.81814
1379,5.791194183
5673,71.04194
1024,8.846951024
2588,11.64744
7043,56.08334
5622,60.87582
7638,55.55865
5009,63.47384
2858,1.133367
8255,63.86146
5772,61.30642
5843,61.85233
8028,57.67058
5833,71.58072
1630,4.882004458
4889,6.56131
4527,1.692565
3524,3.084418
5905,67.97028
7782,71.26299
3608,6.391286
9419,46.94705
5221,64.91343
235,7.873371451
7756,58.30226
3797,3.998314
4119,12.64925
6319,68.18425
5002,54.04107
3801,6.483314
7810,52.53836
3900,10.90922
5025,56.30647
1949,4.238632927
6362,60.46139
471,1.092219692
9945,59.85298
3493,13.163
6092,45.62317
2672,3.700985
9801,70.64245
2225,10.37052
1107,6.867358844
2189,8.907101
819,10.26390461
5572,71.79134
4524,7.668017
5794,69.68705
9382,65.5396
8781,60.72007
7460,62.52627
2625,7.8432
7095,70.85741
9393,50.67652
9917,65.07643
9120,58.57229
889,13.04114417
2438,19.93923
6057,58.54873
7065,38.47721
818,12.00858052
8935,56.841
3415,3.699808
6353,64.32344
2342,9.584536
9030,57.07243
3168,8.989805
1810,8.013365588
8036,67.44709
1265,5.011735021
5087,66.75709
9676,68.4414
5836,64.12772
5195,67.24501
4450,3.033312
4946,8.596064
4046,2.343134
6504,54.68209
3703,6.318781
1036,10.11019941
9257,62.17986
5591,69.7635
1229,3.852627275
10000,63.35086
6812,52.97231
5142,51.21873
53,5.486534225
9068,60.3736
8396,63.88028
160,14.85781115
7553,60.29081
1588,5.105265612
1590,2.840343779
9842,60.87178
9329,44.73398
6931,71.74779
6597,57.62771
6175,56.37649
8099,65.2185
3859,5.799375
9815,56.68677
6692,48.90424
2829,3.157767
437,10.96319721
8275,57.92383
8169,68.79253
3879,31.44123
1589,5.110208414
2781,3.588245
8982,70.26887
8562,58.47534
5687,68.29684
3966,11.5365
4728,3.665202
974,2.010811355
1239,8.825774698
2952,11.05993
2343,1.135161
6521,42.83737
7311,51.62495
6047,60.17035
2159,2.830635
9289,55.01651
6590,61.41438
1498,5.497366828
4546,6.506483
6466,57.01834
4258,1.31809
2423,2.96972
8565,65.44262
5186,67.06371
5648,48.98002
358,2.810825808
5243,57.37611
8012,65.97991
9241,60.59442
2093,5.855847
5410,59.21526
2016,14.80885
9060,61.85639
4045,10.52332
188,1.875430489
6859,59.42848
3656,28.31146
3427,3.511593
7195,67.29113
1382,31.10956637
7469,50.11484
414,11.32083915
5038,48.57163
4898,17.55118
3337,5.881307
3607,3.962302
3176,12.05486
2242,1.198203
9709,51.96957
7797,66.8679
257,11.86252419
8621,63.47229
201,1.474810061
2236,18.5303
4744,11.51671
1768,2.779431223
4237,14.61254
6730,63.08587
8451,68.55339
7278,69.01347
1573,3.098560266
25,5.770390256
3364,8.924108
1089,18.73450543
4675,7.600934
2695,4.431604
7583,59.60106
3399,8.741017
3560,9.298353
9157,61.49796
2842,11.47008
2312,3.112447
8334,40.21109
3235,1.567389
4153,19.94322
1310,7.925553778
696,1.570209934
9860,58.61361
3753,8.462066
6338,63.63312
1228,6.109999694
2000,10.28304
277,9.532523799
8177,45.72582
7665,46.58138
5930,60.85074
2954,9.040057
3638,10.45425
3907,8.666281
4779,18.01409
5846,59.21586
9699,44.92195
4118,12.50526
7031,71.14976
1138,4.255080878
2768,9.30555
2335,7.88215
7707,69.31336
943,13.7944302
7663,66.97927
2491,4.85088
9680,56.49332
6291,60.63668
4936,15.19674
3936,8.30949
6957,40.35276
2385,14.21143
116,23.34617699
1864,6.563038653
9977,67.57609
3120,10.18298
4259,20.52789
6706,65.60019
903,15.806584
2820,12.67943
3823,21.06092
8162,65.2908
6891,68.32356
9091,62.45443
4700,16.37611
8919,51.80774
3803,14.09379
6069,61.51052
5811,59.6057
3537,4.733989
3826,10.52734
8643,58.65575
8609,68.50985
4811,3.94227
1947,3.892424053
8601,71.11137
7137,71.11027
5336,56.82113
3489,2.569515
1611,2.294386519
7462,57.9625
8474,53.39442
4678,4.533178
4960,18.83056
5868,65.67374
8764,38.29305
4762,5.73926
2195,2.180679
8004,63.25715
5702,70.64297
5114,52.88029
558,1.410971237
8066,52.15024
5140,58.83809
1208,13.14070245
7034,67.12744
7310,64.29382
1511,19.43430735
6770,42.34861
3830,21.47001
3733,24.94738
7958,55.57772
3212,5.288444
3631,7.567398
1709,16.75283806
1846,17.31776736
267,11.45675389
5986,47.50976
1141,2.760208796
3163,1.481645
6208,51.63534
2047,19.50558
3731,5.645298
1910,25.36784311
7308,59.6238
2661,4.245295
657,1.876407503
6661,57.07682
1308,1.124656757
9430,67.99131
999,4.952763872
7433,45.23339
2835,12.29962
9179,49.42466
5881,71.80429
1238,21.10862922
2152,6.03955
7920,58.42342
9696,40.14232
7190,43.59094
8304,65.22821
6579,65.0017
5092,63.24314
2187,17.55138
1135,18.66406554
5005,58.30317
7975,46.68593
1304,25.88644227
8469,62.71436
1628,5.810822315
9282,70.95851
1523,2.689103558
9811,54.60031
359,2.485229169
139,14.64011644
300,7.62779591
1557,11.32593703
5100,66.89101
383,16.8000196
8313,52.59645
6949,64.63983
4858,5.111844
3181,9.000072
1440,5.682395213
7270,70.54943
5674,66.77188
947,7.380291282
2391,2.687062
5499,70.72564
7074,51.73474
9231,50.84459
2722,11.88503
1933,10.1127187
7424,53.82086
3237,5.18336
3141,4.433189
4164,10.52866
8889,66.35321
3808,9.147346
9480,61.29211
6984,36.33047
8905,71.12681
9723,61.12409
4155,3.988032
4173,24.79814
797,2.179548523
2417,5.706255
7171,63.84205
6140,71.01166
786,9.294088005
7068,65.82346
3159,4.123006
124,8.156552837
9458,68.63549
9247,50.79108
2173,3.523461
2170,3.708394
6881,59.78343
4010,2.235315
9297,43.5742
4341,9.938448
911,9.637781398
6269,51.95172
7772,71.98828
2310,5.885148
9659,58.20314
3635,2.871903
1258,17.68782231
6592,48.37971
4459,3.575214
6134,64.7292
1179,6.195470215
4653,10.13859
6219,46.00587
3651,12.38916
443,1.171557288
3416,2.579229
1400,4.32321356
1458,19.08438023
7525,57.3854
5745,64.44445
1055,4.929637705
8999,71.65648
3276,1.764563
1464,3.507044017
3700,15.84313
3760,2.531394
930,2.729451922
5512,62.11401
6469,60.88203
8413,64.15463
1830,4.499945782
2929,1.200249
8296,54.73234
6539,69.10177
4222,3.542704
3547,5.14486
5599,43.00021
8938,60.74786
7319,69.348
8351,44.57297
2012,20.16124
914,8.730405893
8249,62.84168
7266,59.3991
3220,2.149435
2607,8.867664
3265,12.7895
4929,17.5331
8662,46.63416
6565,53.83688
8130,71.88568
7,13.23677381
2981,2.117403
6584,61.3942
3362,9.348659
4775,4.043292
1944,24.37711744
7453,68.67996
5500,52.16336
1636,25.55038197
1142,1.583634587
2042,8.716735
6704,64.67729
7819,46.86241
2071,5.430488
3135,9.389883
5161,49.26434
8332,71.31142
5276,43.1183
2243,1.366478
1475,2.38395716
8591,45.51779
1890,13.56958731
3436,10.56862
7594,70.85782
7746,67.54816
3706,9.19773
2022,8.954465
4021,8.334589
8831,65.66957
8444,55.89461
3501,19.56364
2659,11.96096
8457,70.17136
6889,60.4093
1131,1.845003373
5558,63.05008
7359,37.33507
1820,10.27742832
7539,65.39301
9387,63.17504
4319,14.40375
9605,65.18501
4145,6.592291
4670,10.99037
1237,15.48651522
5477,59.23589
9837,47.03744
1857,13.40891729
2283,9.557096
8694,68.18047
9321,68.02518
4094,7.462849
7062,68.3428
5201,42.22682
6402,49.60599
9930,57.07531
3422,6.671684
9270,50.89975
387,10.4103675
8549,67.39326
1629,7.00096668
3586,6.394005
7413,64.63454
2715,17.98715
7172,63.93709
8436,60.80126
9322,67.26027
5660,66.22209
3190,21.12911
9969,56.05929
4306,20.10599
910,6.991642782
5386,60.70517
1997,14.91152829
1867,10.38039309
1843,12.24494477
2498,12.61471
202,18.56165869
7906,62.2937
7725,58.2078
5055,56.23842
5890,64.07956
4007,6.408823
9902,67.25434
2703,9.436909
3450,9.62756
332,12.21754865
7140,69.99569
8961,70.69188
9820,71.16373
7177,65.74105
2460,16.56317
1775,10.2452503
6629,66.91238
7597,71.67026
7987,70.45268
2687,10.06395
9148,71.58148
990,6.069124406
9047,58.45672
8349,42.25122
8876,58.56191
8551,52.69236
5807,67.61943
8734,60.50817
8698,55.92296
6575,60.36626
3053,15.77942
8638,71.3757
5463,70.4859
174,10.01771765
4955,4.771263
4616,12.04581
3322,24.26165
7066,71.34241
6247,57.78133
6746,69.47678
3373,5.8078
6049,68.50196
3312,7.010649
7417,70.77308
7294,48.17117
7585,57.90418
9378,62.91372
8812,43.87969
8161,57.66137
4680,9.914638
3404,6.612935
19,17.10995632
3692,5.848803
8655,45.39565
4097,11.36049
3629,11.62262
8863,70.21916
2175,9.759887
1357,11.73492964
5003,61.5999
7392,50.01323
6923,63.10955
5824,68.07677
9503,68.9536
5671,58.42233
3113,12.55601
183,17.24924155
3643,2.149118
8858,55.48531
1813,9.783296825
7876,70.39347
8498,51.58987
4913,11.69119
5669,42.6954
8543,45.75297
1801,8.154668093
9252,63.11931
2430,20.5514
5483,67.31834
6762,58.51588
9840,65.07998
9636,52.67702
1969,3.391969552
8340,65.13745
8142,60.06981
7697,44.60467
7542,59.22886
4988,13.288
9757,50.49242
4651,2.605757
1160,9.932932319
1214,4.005780287
7337,58.77685
1326,4.44463064
7513,56.9769
7581,68.78265
4797,7.295203
6797,57.2547
5809,59.94889
5944,69.67895
9284,59.36904
8145,53.19577
1456,2.181372893
5411,57.25147
7130,56.20104
8893,70.52668
4963,12.39101
2801,5.954975
1645,10.01241216
2141,8.394454
4537,21.55836
4458,23.78115
8952,65.38222
5587,62.65335
4379,11.32663
730,29.8284414
4358,23.55037
7749,70.06451
6717,51.59161
1937,6.135854482
3794,18.2864
3737,14.7094
2262,4.066925
4006,14.16299
1111,18.30915793
9029,42.59461
5481,54.13164
2999,11.65333
2395,5.533288
1186,7.570075544
2008,1.26105
194,10.25635754
5612,49.7446
2902,9.448434
579,4.964368923
6220,62.8196
5526,64.26152
772,9.043575718
7840,54.12731
2396,10.18679
1479,12.42216588
1847,6.811138598
9109,66.03822
4275,16.74543
3741,16.55879
4601,10.35845
8088,60.14219
8711,48.20556
6677,68.19429
6376,48.98746
8125,41.6814
9539,56.29659
4916,5.119045
2074,8.954573
4755,17.30262
1897,10.94833173
8553,44.68507
6703,58.89861
6318,65.08131
3660,5.317775
6582,63.21825
2380,19.57075
1448,4.843533662
343,9.475983046
5128,60.94251
3137,9.372647
2528,2.362663
728,8.508626757
4578,21.43457
977,1.515452465
8392,69.38376
5444,70.78918
9035,49.45192
3517,22.97518
7976,67.5017
9788,60.95606
3941,7.233075
1300,4.845060681
9765,46.23966
1349,9.31669305
661,5.991017375
5887,69.90673
1493,12.47525704
9947,70.14031
4590,6.2061
8531,66.85966
5155,65.82455
2316,13.15232
9615,64.49478
9578,53.98876
7025,66.78494
1086,17.48396291
2525,2.067128
8969,54.14398
5375,63.2816
3199,14.84017
5752,64.12634
4009,21.51433
5718,47.40586
6658,48.26544
9358,58.54629
8791,57.00347
68,10.79028074
7924,64.2522
41,9.179779682
2270,7.80313
2382,7.749595
7342,63.64732
9962,54.75767
4917,7.663799
5323,44.64514
5774,59.1618
6233,66.81556
6964,69.97948
3448,19.19435
6817,60.06677
2368,9.38329
7982,51.38074
8167,56.19179
2513,9.836216
9620,64.90439
2724,8.962034
5949,69.96694
9186,56.56921
9005,70.86194
1144,3.072369855
9737,59.60865
7223,69.14226
8293,70.00545
9221,43.86959
4729,5.971951
5495,62.90729
5756,60.8744
7563,41.90646
3790,2.555762
2221,3.089663
5076,64.38126
2332,8.133191
5395,70.0669
7440,53.13301
8068,67.98943
7091,43.6544
9337,38.2827
4089,7.128376
1968,7.98560378
9364,48.90533
9797,56.40122
6758,47.83726
9587,65.55348
4366,7.539374
7000,67.44839
424,15.22323989
281,21.17839683
1905,9.626754665
596,2.843930975
8580,59.30543
3918,4.629362
6143,59.16267
5662,54.65604
5779,70.23949
3619,1.216309
6846,58.51393
840,4.310152224
4597,21.26763
7497,66.66853
142,2.887429547
2598,28.22989
6702,40.24438
7757,62.43485
1378,14.05740045
3675,11.30129
8771,64.14083
9896,65.7154
6363,60.80077
4742,9.651306
3809,7.61586
1139,9.343807204
2258,1.4946
7866,68.90605
1788,5.867164261
3939,2.326316
9317,70.05743
4647,15.61752
460,11.92300936
6116,61.72696
9543,61.78618
949,2.371911572
3701,16.64015
1337,8.571860106
6371,55.94357
4629,8.828042
6287,69.83346
5926,60.04495
5935,58.238
6041,60.75598
442,9.307770559
6660,50.47725
1603,3.845852341
2239,25.26752
640,4.065555679
9821,62.96706
3831,4.534691
9396,67.19978
6145,66.95572
7986,46.076
9053,45.82729
6345,57.57488
2502,12.00909
1959,11.42145103
1071,2.205915318
156,14.25617986
2296,14.7857
9802,50.85505
4579,4.439464
1090,6.681362911
6050,67.57419
6416,59.95075
2941,15.23335
