children,age,online_security,tenure,monthly_charge,bandwidth_gb_year
0,20,1,14.87243,174.9581,2163.007664
8,45,1,2.558218,197.484,1449.618401
2,27,0,7.269016,220.1149,1670.890036
0,27,1,1.426775,217.484,756.1541962
5,55,1,21.31617,222.6792,2569.290158
0,44,0,3.80496,207.6094,831.3552738
3,22,0,12.57306,194.9768,1614.234523
2,68,0,11.76752,169.9378,1216.01156
2,50,0,1.690026,162.4608,1030.22533
7,30,0,4.91638,147.4564,1258.92066
2,27,0,9.873648,159.9476,1582.882748
4,44,0,6.971251,149.9447,1390.860478
3,75,1,2.779089,277.6513,1017.250159
1,61,0,9.112126,139.9979,1068.365286
0,63,1,7.128376,129.9598,1185.421568
0,21,0,3.033303,137.4698,911.2594992
0,34,0,3.211508,159.965,638.2966688
4,25,0,11.88029,169.9928,1335.552296
1,63,1,9.062033,172.4624,1116.289401
0,37,1,7.462849,162.4653,1452.308983
7,29,0,5.951276,112.4551,849.8471125
3,69,0,17.92442,192.4404,1903.138739
6,18,0,11.36049,172.4742,1547.496008
4,70,0,18.44164,137.4392,1760.029684
4,55,0,6.218071,230.1344,1235.041233
1,70,0,14.87149,182.4676,1532.242102
2,67,1,11.94952,245.1457,1692.14874
1,19,0,5.623084,222.6281,1685.709392
4,29,0,7.032789,220.1615,1378.197785
1,61,0,20.80434,192.4705,2094.027389
1,32,0,15.15905,159.965,1654.594685
3,28,0,27.47595,255.1198,3452.422228
1,84,1,11.75829,245.132,1556.189478
0,25,0,3.346632,92.45514,847.5443814
2,80,0,10.15472,182.447,1048.841947
0,49,1,18.85404,207.4673,1985.001327
0,61,0,4.120579,162.4676,1063.553
0,20,0,15.82734,137.5165,1552.219697
0,61,1,2.54657,182.497,576.7539469
4,61,0,6.623366,127.475,871.6497245
3,75,0,10.98445,159.9642,1267.767102
0,37,0,9.710957,139.9678,1175.07987
0,45,0,11.73089,139.9349,1676.476901
8,25,0,12.50526,202.4433,1674.101146
3,88,0,12.64925,187.656,1542.223736
3,56,0,6.580765,149.9447,1288.736573
0,56,0,11.72569,147.4738,1198.110595
1,18,0,17.25428,159.9942,1861.838695
3,88,1,4.143229,117.5015,558.6380046
4,88,1,6.468187,235.1555,1627.193453
2,39,0,4.827032,127.4421,1061.907795
3,76,0,8.032262,137.4684,975.6560108
0,28,1,18.03946,142.5007,2214.155609
0,64,0,4.245048,172.4567,946.9600501
0,40,0,8.894523,212.6415,1717.407155
0,87,0,2.847771,172.4404,929.9153923
1,55,0,18.61815,240.1149,2064.732863
1,21,0,6.63265,222.6281,1761.873779
3,67,1,4.351173,129.9598,1037.103018
1,71,0,14.61014,149.9447,1882.950851
0,63,1,4.806626,142.4827,1162.614265
1,19,0,22.13831,242.6435,2616.565517
3,41,1,5.325642,95.01949,796.4508318
3,24,0,10.05766,144.9607,1151.520457
0,77,0,5.140738,240.1149,904.5618908
0,65,0,17.21579,179.9476,1670.944369
1,42,0,4.984488,162.4608,1295.610833
3,43,0,2.414,114.9658,468.36494
0,61,0,24.94225,137.4392,2246.098296
2,27,0,1.887597,172.4441,628.4063951
0,76,0,6.592291,137.4392,646.3090606
1,86,0,4.154665,127.475,412.7637414
0,77,0,10.42248,137.4684,1028.818406
3,44,0,5.65315,104.9643,1070.918591
3,22,0,2.647286,127.4421,969.8255583
4,67,1,10.573,127.4958,1089.662539
3,58,1,10.36378,127.4783,1471.541306
2,48,0,5.814507,192.4885,795.5471897
7,85,1,19.94322,127.4958,1973.062252
2,83,0,12.63051,147.4421,1225.839629
1,34,0,3.988032,182.4676,758.5059535
1,52,1,2.459304,177.6508,753.8000793
0,69,1,5.877819,140.0013,1060.698386
1,32,0,3.850863,114.9658,560.5940436
0,53,0,17.62624,172.5034,1751.102541
2,83,0,2.026825,172.4742,364.1796625
4,88,0,2.735806,182.4538,537.4400071
0,77,0,5.131207,92.45514,740.9934575
1,82,0,11.25684,220.1323,1386.235112
3,23,0,10.52866,114.9509,1628.925715
0,79,0,8.596278,184.9496,1431.48792
3,67,1,4.618962,152.509,885.8344713
3,26,0,5.606293,124.9607,1193.722344
1,31,0,18.67357,149.9913,1971.643189
5,78,0,6.941165,125.0073,783.5447103
0,78,0,10.91791,182.4676,1198.334446
2,58,0,7.33513,124.9607,1117.392471
7,39,0,5.062073,124.9643,666.238562
3,36,1,24.79814,104.9923,2334.936502
1,22,0,10.31681,114.9838,1061.819409
1,40,0,2.395742,129.9621,949.9087685
4,32,0,13.70911,124.9607,1868.762719
0,82,1,9.102322,169.9741,877.6347728
4,64,1,1.60558,232.652,949.8530724
0,22,1,26.10713,139.9861,2616.567484
2,59,0,8.450712,207.6094,1224.407955
3,79,0,12.3548,222.6281,2102.1428
0,41,1,4.892174,152.4798,829.160544
0,50,0,2.586551,197.6288,719.7255006
3,27,0,9.175977,174.9699,1754.124518
3,44,0,6.311363,169.9378,874.5896088
3,82,0,7.27652,240.1149,1155.524102
0,76,0,3.226415,169.9378,510.6595626
0,73,0,2.980706,182.447,422.3998081
4,69,1,6.783568,182.4653,1001.378182
4,24,1,5.648594,174.9581,1564.304827
3,83,1,6.184958,197.484,1468.274084
0,36,0,23.40043,162.4676,2772.321832
3,39,0,4.109741,137.4836,1027.507457
2,53,0,3.479316,200.1185,1254.551808
1,75,0,1.743805,255.1665,847.0257353
0,41,0,23.38469,265.147,2559.878176
3,61,0,16.19111,240.1149,1954.817992
0,45,0,14.10279,204.9797,1570.913875
1,82,1,5.102617,132.4798,1109.204756
2,87,0,4.61822,169.9378,567.9194367
2,54,1,1.474087,200.1465,791.2910428
8,20,1,7.874401,164.9785,1895.230077
2,49,0,2.885895,137.4836,867.4854039
1,53,0,19.48432,207.6094,2070.311565
0,75,1,1.203982,119.9568,696.77888
3,57,0,4.073125,267.6427,1571.964276
0,67,0,4.784022,124.9781,499.2698644
1,68,0,11.66425,139.965,1581.415147
0,85,1,1.063338,235.1417,990.2063632
0,50,0,1.070145,184.9496,909.8932554
2,41,0,9.664222,240.1149,1368.692393
4,60,0,3.921335,184.9496,1186.812133
0,89,0,8.925564,164.967,1391.823736
0,80,1,7.610924,149.9915,775.1851628
2,60,1,11.59641,149.9598,1209.433597
0,72,0,5.540815,194.9663,1201.716157
1,23,1,5.527407,174.9919,974.4325376
0,40,1,14.93552,165.0113,1670.49598
0,30,0,2.106961,149.9621,561.8079362
0,24,1,8.11277,174.991,1186.8504
6,30,1,1.923729,149.9778,577.0059283
6,21,1,3.542704,95.00571,645.1788133
0,76,0,4.192662,204.9634,700.7755614
2,56,1,16.61624,232.6228,2025.44891
3,33,1,14.91353,174.991,1806.936325
3,25,1,5.129202,130.0064,992.4933978
1,83,1,3.817742,152.466,506.3292263
2,34,0,14.48515,179.9476,1528.122932
3,39,0,19.39623,287.6427,2425.973996
7,80,0,3.367927,179.9794,722.0495418
8,41,0,9.031197,114.9838,1109.677542
1,62,1,10.77389,129.9915,1537.645961
0,57,0,8.526865,179.9476,902.9358857
0,69,0,3.761516,242.6281,924.9657013
1,26,0,10.1408,174.9699,1774.889088
0,59,0,13.33556,179.9476,1372.679029
0,83,0,14.61254,127.475,1330.997032
0,54,1,4.098818,184.961,1132.634807
0,49,1,10.99657,162.4653,1620.224811
1,43,1,8.361438,137.4978,1057.86587
0,40,1,5.058557,182.4653,831.9762364
2,56,0,4.816947,149.9621,760.1831445
1,82,1,6.470869,165.0182,884.0960804
4,75,0,9.079335,147.4738,959.8322448
0,22,0,3.984772,184.9496,1193.459499
0,52,0,17.13675,169.9447,1707.991573
0,19,0,1.741247,172.4404,1015.142572
3,55,1,2.011058,162.4653,956.6535443
1,77,0,12.48694,162.4608,1795.593522
0,56,0,8.870031,232.6415,1296.501758
4,25,0,4.082591,179.9656,787.75587
0,46,0,18.9981,200.1323,2521.277564
1,80,0,9.022068,214.9525,997.2010554
0,70,0,13.99745,159.9794,1741.511236
2,71,1,1.14019,127.525,396.3110471
3,59,1,6.322807,235.1591,1198.455198
8,76,0,23.81965,149.9621,2389.304765
2,70,0,1.31809,104.9629,295.3935883
2,32,1,20.52789,115.0021,1945.332394
10,22,0,14.86128,92.45514,2108.712631
0,36,0,16.53241,114.9658,1638.079725
0,65,1,3.402225,222.6326,1243.099192
0,88,1,3.160399,139.9568,400.9668713
0,27,0,9.658761,187.6422,1324.009256
2,19,0,10.40415,127.5067,1277.028074
1,83,0,13.92306,159.9476,1704.12272
4,70,0,3.381603,172.4441,671.4099396
1,27,0,7.218929,217.4725,1144.50246
2,48,1,7.244015,139.9861,1000.235232
4,33,0,4.072959,240.1149,1084.469104
0,27,1,15.98922,182.4653,1770.233657
1,23,0,2.337769,207.6094,763.7190374
2,69,0,28.31929,222.6281,3365.186813
2,37,0,7.816831,182.4433,1479.383716
1,74,1,16.74543,219.9902,1893.24474
1,86,0,5.321365,157.4698,502.9172945
5,43,0,5.493065,242.6143,1178.136437
0,26,0,3.606976,212.6415,1330.057877
0,23,1,24.09793,142.4855,2427.967505
1,87,0,11.32392,137.4872,922.3842497
3,61,0,8.06514,144.9607,866.9483546
1,33,0,3.30098,114.9658,594.5452132
0,21,0,9.468306,124.9607,1351.920539
3,46,1,1.52349,174.9882,1031.356925
2,51,0,10.15451,149.9845,1224.72764
1,85,0,6.418936,265.147,1103.319343
1,79,0,8.052952,182.4538,910.2691862
0,35,0,9.688409,182.49,1331.662313
3,56,1,22.05456,175.0062,2701.761153
0,65,0,4.164919,159.9349,577.4706172
2,73,0,7.518447,220.1185,1059.388627
2,35,0,6.602711,200.1185,1569.491526
1,35,0,19.56071,242.6106,2715.021658
2,31,1,5.458881,142.5007,1238.891522
1,50,1,18.601,235.1884,2291.446991
3,45,0,19.48354,137.4392,1943.635982
3,54,0,9.274687,169.9378,1170.725967
3,37,1,8.172776,184.9853,1275.385401
1,81,1,14.55246,119.9897,1439.519609
0,74,1,9.517804,164.9889,1104.302871
1,24,0,1.649887,137.5165,490.5057336
0,25,0,25.46342,182.4608,2585.068343
0,55,1,12.69881,174.9755,1469.854845
2,62,0,2.865504,187.6094,1123.372604
4,89,0,4.661936,127.4421,946.0176525
4,77,0,20.10599,187.6094,2595.464531
0,77,1,7.633263,152.4555,1357.166073
5,57,0,19.9534,127.4586,2098.351216
3,50,1,2.141515,277.6513,1094.028517
3,35,0,7.294292,134.9801,983.0214047
2,64,0,14.69884,137.4698,1705.410653
1,79,1,3.260154,255.1555,887.9936218
0,87,1,15.05177,149.9778,1281.098493
1,57,1,9.564915,257.6513,1984.206498
0,65,0,3.23817,147.4713,443.3624779
0,38,0,1.865935,159.965,514.9287886
4,52,1,15.10612,107.4958,2006.056116
0,83,0,11.12611,147.4738,978.1726612
4,42,1,14.40375,235.1417,2394.464952
1,76,0,9.121337,112.4551,770.7911152
1,27,1,1.11588,232.652,891.6297776
0,37,0,5.126165,127.4887,703.0576657
4,81,1,13.61148,199.9902,2072.299479
2,45,1,21.72968,127.5112,2087.790899
0,74,0,7.283667,230.1051,1064.970201
0,37,0,5.560793,162.4608,1246.154559
2,54,0,6.246694,79.97886,638.1637463
0,24,1,5.682535,207.4974,942.7449518
2,20,0,4.51753,252.6378,1187.095148
0,40,0,4.723073,159.965,660.1932315
2,72,1,3.656765,184.9785,780.9545758
2,79,1,1.946824,210.127,654.0700617
4,85,0,5.111561,160.0122,678.2091311
3,72,0,12.70316,149.9621,1337.6353
0,48,0,1.347728,139.965,767.0616095
8,33,1,13.19063,162.4833,2119.656047
1,22,1,21.42226,139.9875,2520.720283
8,23,1,6.186286,150.007,1165.027263
1,71,0,3.922369,129.995,564.188439
2,78,0,13.21733,230.1051,1599.616413
9,43,0,9.938448,149.9621,1390.888939
2,52,0,12.12501,139.9816,1419.040968
1,86,0,15.10828,200.1652,1740.076162
8,54,1,11.19005,117.4835,1380.517356
1,44,0,12.18592,127.4601,1638.620437
2,74,0,17.95225,139.965,2190.039608
1,74,1,19.78766,164.9785,2396.551383
4,48,0,11.20643,159.9642,1452.316701
0,81,1,2.582668,164.9715,866.3476333
0,83,0,8.152935,124.9781,722.8531617
1,68,1,5.402848,215.1591,1445.492967
7,53,0,7.969762,232.624,1848.363566
3,54,1,6.106821,107.4958,1149.045043
1,41,0,6.463724,157.4836,742.5950937
10,32,1,8.285158,277.6513,1824.879678
1,27,1,17.7076,222.65,2217.378277
0,47,1,31.81602,129.9763,2977.360531
3,50,1,23.55037,127.482,2097.12893
3,26,0,22.30566,182.4538,2313.442726
2,89,0,9.975367,172.4705,1476.916161
4,40,0,1.358678,230.1051,861.1555834
0,83,1,2.222289,184.9853,497.5901263
0,71,1,7.028485,194.9744,896.0733804
2,89,1,19.04207,267.6647,2183.450856
3,25,0,7.848542,265.147,1478.745798
1,40,1,7.539374,187.4673,1531.68836
0,36,1,11.07238,164.9853,1837.391501
3,70,0,11.86797,242.6143,1597.444059
3,81,0,7.649477,194.9699,956.2196954
3,70,0,16.60351,230.1051,1981.140361
4,74,0,4.030411,159.9476,1097.688317
2,79,1,14.34892,255.1555,1874.421389
2,66,1,19.30476,215.1591,2668.981332
6,38,0,8.584144,112.4844,1077.237101
4,25,0,1.849221,152.4907,778.5344798
2,34,0,9.51775,200.1323,1892.444874
0,42,1,6.708628,197.4702,1390.143881
4,79,1,10.28653,267.6647,1560.396967
2,26,0,11.32663,127.4887,1308.744827
1,83,0,6.574699,149.9845,877.990892
4,86,0,1.126364,200.1185,1015.130356
2,55,1,6.91807,147.4783,837.0503656
1,31,0,18.32428,157.4836,1747.20978
1,55,0,22.98475,207.6094,2350.571509
1,87,1,6.31339,187.4673,1324.19186
1,84,0,10.03914,124.9935,896.0387666
1,48,0,17.77264,139.965,2229.782748
0,21,1,21.50913,207.4811,2422.231415
4,42,0,20.88324,105.011,2027.833188
3,82,1,15.95966,167.4847,2158.69019
2,31,0,1.925345,194.9663,1183.751805
3,19,1,5.698156,235.1591,1325.472004
1,30,0,4.225661,192.4885,693.5913883
2,25,1,21.19498,235.1591,2458.677481
3,26,0,23.04458,159.9512,2218.850381
0,57,0,9.900853,222.6281,1880.847695
0,56,1,1.15025,164.9715,830.9443469
0,89,0,3.794103,92.5018,346.0280123
1,84,0,7.579193,182.4433,1275.031579
5,56,0,10.44433,147.4738,1164.755978
1,52,0,10.35635,159.9512,1114.676099
0,78,0,4.908846,134.9509,482.2768453
0,33,0,2.637164,179.9476,581.3197743
1,48,0,8.547698,179.9794,1066.677081
0,70,1,7.465071,222.6326,1559.606858
3,87,1,2.681114,207.4811,755.4687511
0,49,0,2.780152,124.9781,311.8065152
3,37,0,6.979961,159.9512,866.4850145
3,18,0,5.436971,179.9476,869.9774936
1,70,1,8.671709,152.4884,1086.818163
2,51,0,13.84934,169.9447,1456.422162
1,29,0,4.055418,149.9928,1002.424825
0,29,1,13.00557,94.97283,1618.779462
1,29,0,6.92143,157.4698,820.9054953
3,89,0,8.324816,92.5018,809.618878
3,76,1,3.985217,149.9915,583.5711218
6,19,1,16.27572,187.5139,2141.951697
2,26,0,21.52164,159.9349,2150.01852
6,21,0,7.332162,139.9979,1207.587701
1,77,1,3.318059,152.4884,625.201163
1,29,0,3.059231,117.4392,955.1927172
1,33,1,15.1242,255.1555,2057.979176
1,21,1,9.49754,177.6508,1432.135681
0,73,0,15.22417,172.5034,1570.995815
1,75,0,1.970645,139.9349,856.222981
1,77,1,1.78963,119.9568,816.0468833
7,73,0,7.007574,179.9476,941.4829653
0,62,0,7.457111,220.1323,1109.681229
2,35,1,12.44495,235.1591,1747.993101
2,24,1,5.147213,154.9618,1394.025763
1,18,0,2.382538,187.6422,788.1036301
4,26,1,8.454096,107.482,1383.139451
3,21,1,2.176948,130.0064,681.4206312
0,85,0,12.36516,169.9447,1208.822377
2,32,0,4.023413,184.9496,1225.408596
3,63,0,1.709971,172.4441,479.5519429
3,40,1,8.209844,164.9853,1635.02715
5,31,1,3.713732,194.9744,827.2524803
3,66,0,10.42522,172.4705,1619.969692
1,72,1,4.849803,182.4833,679.3728327
0,42,0,14.47965,192.4404,1617.050793
7,64,0,1.081032,230.1344,924.0234298
1,27,1,21.36386,115.0021,1999.438675
2,74,0,12.45303,137.4684,1313.657019
4,45,0,9.05217,167.4564,1042.770459
1,57,0,1.210715,159.965,347.446058
3,38,1,2.509742,162.4653,1135.537453
3,46,1,1.193519,222.65,863.525358
4,42,0,6.736871,222.6281,1746.862212
3,62,1,3.033312,162.4689,618.6284163
2,47,0,5.891019,152.4742,1294.614623
3,38,0,5.452285,147.4564,1153.463764
3,45,0,8.342325,114.9509,1377.652033
9,77,0,19.22796,114.9509,2267.103404
1,48,1,6.203352,175.0211,1019.803014
1,75,1,8.867984,197.4876,1089.367201
0,18,0,9.131577,117.4392,1458.027932
1,36,0,23.78115,124.9643,2025.167432
4,40,1,3.575214,225.1457,1616.617211
1,55,0,16.77025,147.4564,2045.813243
3,18,0,2.546083,124.9607,886.9184762
0,61,1,2.477662,232.652,860.9528478
7,62,1,1.871066,215.1591,1360.486206
2,82,1,6.403708,225.1457,1649.105838
2,39,1,10.4983,154.9919,1691.271964
3,31,1,15.85774,149.989,1756.414097
7,54,0,9.894265,214.9525,1338.619611
1,21,1,2.426747,222.6326,1385.269228
1,49,0,9.790274,137.4392,1027.652777
7,42,0,4.419844,149.9621,927.4696678
4,33,0,8.26392,152.4742,1514.229261
1,62,1,8.157412,149.9915,909.7634001
2,88,0,11.42705,184.967,1209.083545
2,36,1,6.681836,142.4855,1019.877653
4,38,1,2.589118,197.484,1351.962079
0,82,0,8.902965,159.9476,1347.567075
2,22,0,5.892496,124.9781,716.9177978
2,46,1,2.577535,139.9568,552.480335
4,37,0,2.820837,182.4538,664.5638593
0,22,0,2.005733,275.1336,960.0935745
0,51,0,11.30633,149.9621,1199.678982
0,73,0,5.364815,152.4907,786.0813559
0,84,0,11.17891,92.45514,1213.57856
1,88,1,7.326372,152.4798,858.2482994
4,64,1,1.204999,197.5169,744.1347048
0,72,0,10.96384,240.1149,1398.087425
0,28,0,12.75395,202.4433,1438.364422
4,25,0,1.1518,182.4676,695.0268746
1,58,1,11.94283,194.9744,1289.865177
0,74,1,2.147261,270.1604,1341.275592
0,87,1,21.72982,235.1555,2757.839041
0,32,0,7.042459,139.983,1228.595252
3,27,1,3.592376,119.9568,1189.261161
4,61,1,15.73713,177.6508,1904.60275
9,30,0,6.831686,232.6415,1491.790762
1,60,0,12.94793,144.9607,1126.457158
1,81,0,2.284487,212.6415,1119.209524
0,83,1,12.2964,139.9875,1459.899487
3,63,0,1.655301,117.4392,837.3072679
1,50,1,19.69566,172.5104,1876.809732
3,45,0,7.521969,192.4404,1129.471568
1,30,0,5.123883,194.9663,1418.327071
0,87,1,14.86376,202.6362,2089.529125
1,70,1,5.141927,182.497,708.4028154
0,28,0,1.554749,172.4441,489.2316753
2,45,0,10.50995,114.9658,1176.673652
1,35,1,15.12559,167.4847,2229.929037
4,37,0,5.113589,129.9483,1241.024324
0,50,0,10.88666,147.4421,1129.578351
1,34,0,4.343093,139.9349,1137.986536
7,58,0,7.470963,117.4392,1453.3619
3,42,0,13.36689,117.472,1456.609727
2,63,0,2.596868,127.5067,410.7703918
1,78,1,7.685406,107.482,1057.31153
7,89,1,5.379951,257.6375,1640.268544
3,18,1,8.387889,174.9755,1377.344633
0,89,1,8.561641,184.9647,984.7206752
10,66,1,17.24595,132.466,2399.954293
2,53,1,4.457562,94.97283,983.5423493
1,44,0,22.28926,104.9629,2068.186228
4,66,0,3.77596,182.4676,775.6207448
1,85,0,29.30064,147.4713,2626.362759
2,62,0,10.32752,214.9663,1274.789671
1,28,0,7.668017,214.9525,1139.028165
3,55,0,7.461144,129.9483,1296.523969
2,55,0,10.07469,147.4564,1527.978319
0,59,1,1.692565,154.9755,1015.460451
0,28,0,15.54856,204.9634,1835.681416
2,38,0,4.18206,127.4421,1094.624835
1,79,1,5.260996,129.9778,945.5437173
1,34,0,4.480346,149.9447,1127.193482
9,61,1,8.652909,142.4526,1771.134878
2,71,0,10.65198,232.624,1855.20004
0,89,0,7.957264,242.6435,1194.31166
1,74,0,15.4522,112.4551,1213.799389
4,39,0,18.07558,172.4871,2082.760575
1,84,0,21.55836,144.9607,1835.575859
0,57,0,14.0669,192.4567,1443.483853
0,64,0,14.54834,159.9942,1458.518135
4,43,0,8.592449,137.4616,1099.38854
1,76,0,19.84947,92.45514,2063.325487
2,53,1,4.83427,257.6549,1159.364961
0,75,1,3.11391,225.1457,1340.927976
9,30,0,22.05688,197.6288,2696.777135
2,78,0,10.35346,184.9496,1640.315966
4,22,1,6.506483,149.9778,917.1665939
3,32,0,17.95045,162.4538,2303.354723
0,78,0,6.214398,174.9699,1251.894626
10,56,1,14.66847,184.9715,1880.004543
1,79,0,5.628186,182.447,650.4414677
1,68,0,10.5771,149.9447,1515.274871
4,58,1,11.42464,197.5169,1518.895794
4,48,0,3.367303,157.4836,558.284596
4,70,0,3.071976,102.4746,398.8495205
3,67,0,3.246478,117.472,545.3992275
1,24,0,5.798779,187.656,1129.173931
4,44,0,13.23966,127.4601,1735.029687
1,51,1,18.44435,129.9598,2182.755951
0,54,1,2.941261,152.466,498.8080579
1,24,0,21.07565,162.4608,2673.10157
2,39,0,12.09048,112.4844,1155.835028
1,75,1,11.76248,237.6549,2037.626802
1,70,0,2.691911,167.4564,347.3046722
0,36,0,6.999666,232.6415,1161.766944
5,47,0,3.896108,179.9794,729.6672295
3,71,1,6.564797,257.6513,1801.105672
0,51,0,13.72738,159.9476,1844.506934
2,85,0,2.804449,172.4733,538.267259
2,79,0,14.41688,169.9447,1458.177149
0,69,0,6.186874,194.9525,1183.666028
3,32,0,8.380626,232.624,1827.741525
0,32,0,11.88328,117.4858,1309.247153
3,65,0,4.899337,162.4538,1125.779521
6,20,0,8.574964,169.9447,1296.081512
0,70,0,31.79027,255.1198,3575.871459
1,44,0,7.84461,137.4616,1024.765594
1,19,0,14.31807,262.6106,1924.414895
0,21,0,21.43457,172.4441,2141.091982
1,74,1,4.439464,197.4876,729.7825005
0,66,0,3.147832,159.9642,562.8048829
1,31,0,10.83268,149.9776,1248.354542
2,18,1,7.812114,177.6508,1381.709993
8,37,0,9.042296,184.9496,1852.013833
3,35,0,8.850759,127.4586,1152.131327
3,78,1,5.933094,172.4624,786.1863432
1,61,1,23.08203,139.9568,2199.664389
1,57,0,13.45113,114.9509,1613.057137
6,74,0,3.080084,79.97886,436.2644992
0,19,0,14.41788,232.6415,1872.389857
1,53,0,6.2061,184.967,904.3179865
2,69,1,17.38432,174.9744,2140.11456
2,38,1,4.490588,202.65,1542.618812
4,74,0,2.893617,200.1323,1280.101622
1,66,0,7.634806,144.9607,753.7251984
4,87,0,3.794574,104.9643,726.148196
1,55,0,6.905799,182.4608,914.6362933
0,25,0,21.26763,114.9509,2327.656652
3,20,0,2.507107,144.9607,463.6732561
3,82,1,7.721518,174.9755,1065.856964
3,89,0,2.886437,159.9349,486.381294
2,39,0,10.35845,169.9671,1349.872551
2,48,0,8.093081,129.9483,1340.469295
6,24,0,12.1891,79.97886,1346.569879
1,40,1,11.3031,160.0013,1217.604663
0,21,0,7.445235,149.9378,1450.159924
1,59,0,1.877939,182.4676,503.6435762
0,58,1,2.347884,187.4847,616.2094946
4,33,0,24.69325,92.45514,2693.549899
0,35,0,4.768185,139.9349,1138.754327
3,24,1,8.824037,144.9889,1670.183322
8,79,1,7.364002,184.9715,1144.514093
1,40,0,16.58054,159.9942,1734.504367
3,75,1,1.921112,159.9875,397.1455126
3,73,0,11.72692,159.9942,1372.468821
3,21,0,2.987316,214.9663,838.558113
3,75,0,12.04581,240.1149,1569.259659
8,68,0,1.574932,149.9913,711.8546388
1,59,0,1.76975,172.4441,483.0491679
2,52,1,9.613541,150.007,1083.774656
1,20,0,12.22703,127.4421,1782.043347
1,86,1,9.517342,194.9882,1162.432794
1,27,0,2.611838,124.9643,320.1072613
1,67,0,3.27379,137.4836,891.754556
0,37,0,13.55138,222.6143,2117.66
4,41,0,10.14235,79.97886,979.2710238
4,29,0,17.74303,192.4705,1958.174563
9,31,0,10.52104,220.1149,2186.78593
0,57,0,2.241794,124.9781,323.751566
10,55,1,8.828042,199.9902,1997.36133
8,36,0,15.46234,179.9476,1786.342426
3,77,1,6.974284,117.4686,1235.844622
0,85,0,19.6447,124.9781,1657.906578
0,40,1,12.67469,130.0064,1469.220521
4,54,0,5.924783,159.9349,880.8737878
1,77,0,12.65954,187.6094,1892.964163
0,34,0,4.254025,220.1323,939.0291358
2,21,0,12.4341,207.4754,1999.64045
1,32,1,10.97775,165.0182,1417.312047
1,80,1,13.16047,104.9923,1175.542116
1,49,1,3.171487,194.9581,773.5217752
1,33,1,1.817421,117.4835,548.1888179
2,65,1,7.813168,152.466,923.5059358
2,45,0,11.61194,230.1344,1648.220152
8,25,0,20.91805,124.9607,2523.250672
1,29,0,7.502506,255.1336,1878.869681
8,25,0,13.21297,159.9349,1743.325286
0,80,1,15.61752,245.1283,2335.858768
3,76,0,9.74066,147.4421,1042.786672
2,40,0,7.276075,207.6094,1143.400963
0,36,1,7.965702,190.1737,1311.801862
4,87,0,2.605757,172.4733,624.0528147
2,21,0,8.542338,159.9476,1497.298277
3,29,0,10.13859,79.97886,1069.807995
4,77,0,5.464636,220.1478,1058.563314
1,62,0,1.712499,242.6281,763.7549084
8,38,0,8.512387,179.9476,1292.607065
0,41,0,8.747794,207.6094,1246.19633
0,23,0,7.019257,182.4608,998.0645117
2,76,0,13.69077,192.4705,1492.762296
1,69,1,4.208515,139.9875,956.1671721
0,37,0,18.34508,184.9496,2281.87219
4,47,0,8.873645,117.4392,1512.005651
2,86,0,5.188006,127.4738,1039.131091
0,80,0,10.76731,162.4538,1512.108737
4,51,1,2.284566,130.0064,704.9501482
2,25,1,6.360959,172.4624,1050.342085
2,84,0,4.946157,129.995,636.2377993
8,47,0,18.98342,179.9476,2038.787429
0,33,0,14.07058,200.1185,2079.326294
1,47,0,10.99037,197.6288,1487.997515
4,75,0,5.833919,159.9656,1098.532284
1,55,0,3.063806,104.9629,503.8825694
1,36,0,10.61246,167.4564,1190.056958
1,46,0,3.878332,172.4567,1006.71226
0,57,0,7.600934,235.1372,1696.720466
0,75,1,14.28503,114.9728,1241.590602
6,50,1,7.821554,270.1604,2022.556285
10,34,1,4.533178,235.1591,1396.329395
3,38,0,5.429608,252.6378,1186.544217
3,64,0,9.914638,160.0122,1192.115613
0,21,0,6.588658,242.6106,1667.235527
2,31,1,1.556238,104.9923,498.4399198
7,26,0,7.820202,230.1344,1553.750811
1,27,0,2.292165,79.97886,371.8766911
7,54,1,10.06351,267.6647,1716.442787
1,77,0,4.527148,230.1344,932.0065474
3,73,1,11.5917,152.4555,1786.980349
0,77,0,11.89464,149.9707,1139.673714
0,77,0,14.0795,159.9942,1459.766208
4,63,1,3.422801,164.9853,1245.217129
4,35,0,6.264945,134.9509,857.5127538
2,63,1,8.675197,190.127,1671.330908
0,55,1,14.58336,164.9889,1581.65754
0,41,1,2.856149,94.97283,830.1003254
5,77,0,8.390283,124.9643,835.073392
2,78,0,16.64412,124.9643,1333.45659
0,39,0,4.46492,242.6143,953.0836423
1,51,0,4.16861,159.9349,654.4586472
1,22,1,12.62182,255.1555,1802.889936
0,30,1,16.37611,222.65,2020.604314
4,32,1,4.581601,277.6513,1383.764044
0,74,1,12.14985,149.9598,1147.311353
2,29,1,11.739,225.1457,2212.982101
0,77,1,7.819376,235.1417,1617.064452
4,72,1,12.53901,217.484,1642.266752
0,32,1,7.766899,184.9853,1166.167844
5,37,0,4.219362,167.4564,786.0804243
4,24,0,18.75702,167.4564,1989.102456
1,31,0,9.875391,104.9781,1478.755528
1,86,1,2.323179,187.4974,990.7760503
1,70,0,10.48384,172.4885,1488.721642
0,65,0,6.027061,204.9797,761.3473324
1,67,1,18.84228,162.4689,1836.018288
